veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat
0.76,0.657084189,0,0,0,HBACK,3,F,D,4
1.4,0.396988364,0,0,0,HBACK,3,F,B,2
1.66,0.180698152,0,0,0,SEDAN,3,M,A,2
0.82,0.065708419,0,0,0,HBACK,4,F,A,2
1.36,0.019164956,0,0,0,SEDAN,2,M,B,4
2.14,0.134154689,0,0,0,STNWG,3,F,A,2
2.71,0.019164956,0,0,0,STNWG,3,F,B,3
1.49,0.654346338,0,0,0,HBACK,1,M,A,2
1.53,0.323066393,0,0,0,STNWG,3,M,A,3
1.63,0.396988364,0,0,0,HBACK,2,F,B,3
1.51,0.260095825,0,0,0,HDTOP,4,M,E,6
0.95,0.262833676,0,0,0,TRUCK,4,M,A,6
1.22,0.134154689,0,0,0,SEDAN,3,F,C,3
0.35,0.260095825,0,0,0,SEDAN,4,M,A,4
1.26,0.262833676,0,0,0,SEDAN,3,F,C,4
1.3,0.262833676,0,0,0,SEDAN,3,M,D,6
0.69,0.739219713,0,0,0,HBACK,4,F,B,4
0.65,0.262833676,0,0,0,HBACK,4,F,C,3
2.73,0.043805613,0,0,0,SEDAN,1,F,E,2
0.89,0.262833676,0,0,0,SEDAN,3,M,C,3
1.39,0.673511294,0,0,0,HBACK,1,M,A,4
1.11,0.262833676,0,0,0,HBACK,3,F,C,4
1.81,0.06844627,0,0,0,SEDAN,1,F,B,2
1.35,0.386036961,0,0,0,HBACK,1,F,C,4
1.17,0.65982204,0,0,0,HBACK,2,F,A,1
0.74,0.394250513,0,0,0,HBACK,4,M,B,4
0.82,0.52019165,0,0,0,HBACK,3,M,C,4
0.31,0.865160849,0,0,0,STNWG,4,M,A,4
3.5,0.657084189,1,1,639.3099995,STNWG,1,F,A,4
0.74,0.673511294,0,0,0,HBACK,4,F,A,1
3.759,0.654346338,0,0,0,STNWG,1,F,A,3
1.11,0.462696783,0,0,0,HDTOP,4,F,E,2
1.77,0.818617385,0,0,0,TRUCK,1,F,E,6
4.53,0.093086927,0,0,0,STNWG,2,M,D,4
1.37,0.021902806,0,0,0,SEDAN,3,M,C,4
1.66,0.462696783,0,0,0,STNWG,4,F,F,3
1.07,0.462696783,0,0,0,SEDAN,4,M,A,5
1.45,0.459958932,0,0,0,HBACK,2,F,A,6
4.249,0.24366872,0,0,0,HBACK,1,F,A,3
1.25,0.002737851,0,0,0,UTE,2,F,C,3
2.67,0.670773443,0,0,0,SEDAN,1,M,C,1
0.36,0.657084189,1,1,530,HBACK,4,F,E,3
1.52,0.673511294,0,0,0,HBACK,1,F,D,3
1.09,0.240930869,0,0,0,UTE,3,M,B,4
1.44,0.071184121,0,0,0,SEDAN,4,M,A,3
2.75,0.005475702,0,0,0,SEDAN,1,M,C,4
0.87,0.744695414,0,0,0,HBACK,3,F,A,2
1.23,0.744695414,0,0,0,SEDAN,3,F,B,6
0.3,0.547570157,0,0,0,HBACK,4,F,B,1
3.08,0.010951403,0,0,0,STNWG,2,M,A,4
1.21,0.815879535,0,0,0,SEDAN,2,F,B,5
2.048,0.657084189,0,0,0,HBACK,1,F,B,3
1.5,0.084873374,0,0,0,HBACK,2,F,E,1
1.14,0.010951403,0,0,0,HBACK,2,F,B,4
1.31,0.388774812,0,0,0,STNWG,4,M,C,1
1.85,0.396988364,0,0,0,SEDAN,3,F,E,6
0.83,0.741957563,0,0,0,SEDAN,3,F,C,5
0.48,0.741957563,1,1,339.3799996,HBACK,4,F,D,3
0.55,0.197125257,0,0,0,SEDAN,4,M,D,6
1.97,0.079397673,0,0,0,STNWG,4,F,C,1
1.6143,0.654346338,0,0,0,HBACK,1,F,C,2
0.71,0.076659822,0,0,0,HBACK,3,F,B,3
1.7643,0.654346338,0,0,0,HBACK,1,F,C,4
1,0.1724846,0,0,0,HBACK,3,M,A,4
2.42,0.128678987,0,0,0,STNWG,3,F,F,3
5.59,0.654346338,0,0,0,SEDAN,2,M,D,3
0.72,0.032854209,0,0,0,HBACK,4,F,C,3
2.02,0.032854209,0,0,0,STNWG,2,M,A,6
1.1,0.032854209,0,0,0,HBACK,3,F,E,6
1.47,0.032854209,0,0,0,SEDAN,3,M,C,6
0.6,0.032854209,0,0,0,HBACK,4,F,C,3
0.38,0.999315537,0,0,0,SEDAN,4,F,C,2
0.93,0.008213552,0,0,0,HBACK,2,F,D,3
3.01,0.45174538,0,0,0,STNWG,3,M,A,6
1.85,0.008213552,0,0,0,UTE,1,M,A,4
3.74,0.654346338,0,0,0,UTE,1,F,F,1
0.28,0.410677618,0,0,0,SEDAN,4,M,C,4
0.31,0.449007529,0,0,0,HBACK,4,M,C,6
0.44,0.413415469,0,0,0,SEDAN,4,M,C,3
0.74,0.509240246,0,0,0,UTE,4,M,B,1
2.58,0.377823409,0,0,0,SEDAN,1,F,B,3
1.61,0.45174538,0,0,0,STNWG,4,M,C,5
1.1,0.073921971,0,0,0,SEDAN,3,M,E,5
1.14,0.446269678,0,0,0,SEDAN,3,F,B,3
3.34,0.446269678,0,0,0,STNWG,3,F,B,4
0.43,0.446269678,0,0,0,SEDAN,4,M,C,3
8.38,0.024640657,0,0,0,STNWG,1,M,A,1
1.63,0.45174538,0,0,0,SEDAN,2,M,C,5
1.14,0.449007529,0,0,0,SEDAN,3,F,A,3
1.64,0.449007529,0,0,0,SEDAN,2,F,C,4
1.31,0.005475702,0,0,0,STNWG,4,F,A,2
0.6,0.005475702,0,0,0,HBACK,4,F,A,5
2.72,0.238193019,0,0,0,SEDAN,4,M,C,4
1.09,0.969199179,0,0,0,HBACK,2,M,C,6
1.14,0.030116359,0,0,0,SEDAN,3,F,B,4
0.29,0.030116359,0,0,0,HBACK,4,M,C,6
1.75,0.032854209,0,0,0,STNWG,4,F,A,4
1.45,0.030116359,0,0,0,UTE,4,M,C,2
5.1,0.005475702,0,0,0,SEDAN,1,M,A,3
0.85,0.128678987,0,0,0,HBACK,3,F,B,3
1.56,0.380561259,0,0,0,SEDAN,2,F,A,6
0.72,0.38329911,0,0,0,HBACK,3,F,A,3
2.47,0.646132786,0,0,0,STNWG,2,M,C,3
0.93,0.005475702,0,0,0,HBACK,3,M,E,5
2.92,0.38329911,0,0,0,SEDAN,1,M,C,3
1.7,0.454483231,0,0,0,STNWG,2,F,A,3
1.72,0.547570157,0,0,0,SEDAN,2,M,B,3
2.06,0.544832307,0,0,0,STNWG,3,M,D,4
1.28,0.55578371,0,0,0,STNWG,4,F,A,4
1.22,0.440793977,0,0,0,STNWG,4,M,E,2
0.41,0.443531828,0,0,0,SEDAN,4,F,C,3
1.55,0.55578371,0,0,0,SEDAN,3,M,A,4
0.74,0.443531828,0,0,0,HBACK,4,M,B,3
2.83,0.440793977,0,0,0,STNWG,2,M,D,4
2.54,0.443531828,0,0,0,SEDAN,3,M,C,4
2.31,0.331279945,0,0,0,HBACK,1,M,B,4
1.04,0.125941136,0,0,0,UTE,4,M,C,3
1.41,0.646132786,0,0,0,STNWG,3,F,C,4
2.7,0.670773443,0,0,0,STNWG,2,F,F,2
3.38,0.711841205,0,0,0,HBACK,1,F,C,5
0.95,0.646132786,0,0,0,SEDAN,4,M,D,4
1.56,0.454483231,0,0,0,SEDAN,2,M,A,4
1.56,0.999315537,0,0,0,SEDAN,1,M,B,5
2.38,0.665297741,0,0,0,HBACK,1,F,C,1
2.03,0.032854209,0,0,0,UTE,4,M,E,2
1.01,0.646132786,0,0,0,STNWG,4,F,A,2
2.17,0.246406571,0,0,0,SEDAN,2,M,C,5
0.7,0.257357974,0,0,0,TRUCK,4,F,B,6
1.84,0.257357974,0,0,0,SEDAN,1,F,A,6
1,0.257357974,0,0,0,HBACK,4,F,B,3
1.45,0.257357974,0,0,0,SEDAN,2,M,C,4
1.51,0.254620123,0,0,0,SEDAN,2,M,A,6
1.54,0.251882272,0,0,0,SEDAN,3,M,B,6
1.32,0.254620123,0,0,0,SEDAN,3,F,B,6
1.77,0.424366872,0,0,0,HBACK,2,F,A,3
0.98,0.251882272,0,0,0,UTE,4,M,B,6
1.51,0.254620123,0,0,0,HDTOP,4,M,D,3
1.45,0.257357974,0,0,0,HBACK,2,F,A,2
0.62,0.03559206,0,0,0,SEDAN,4,M,C,4
1.37,0.999315537,0,0,0,SEDAN,3,F,E,6
0.43,0.254620123,0,0,0,HBACK,4,F,D,4
0.3,0.125941136,0,0,0,HBACK,4,F,A,2
1.35,0.251882272,0,0,0,UTE,3,F,C,1
1.24,0.999315537,0,0,0,UTE,4,M,D,1
0.87,0.254620123,0,0,0,SEDAN,4,F,C,4
0.72,0.380561259,0,0,0,HBACK,3,F,A,3
3.3,0.227241615,0,0,0,STNWG,2,M,A,3
1.02,0.254620123,0,0,0,SEDAN,3,F,E,3
2.83,0.153319644,0,0,0,STNWG,1,M,B,1
1.22,0.747433265,0,0,0,SEDAN,3,F,C,6
4.73,0.741957563,1,1,1513.939999,STNWG,1,F,B,4
1.45,0.303901437,0,0,0,TRUCK,4,M,D,4
5.6,0.254620123,0,0,0,SEDAN,2,F,A,4
1.5,0.380561259,0,0,0,SEDAN,3,F,D,4
0.75,0.191649555,0,0,0,HBACK,3,F,C,2
0.92,0.125941136,0,0,0,SEDAN,3,F,E,4
2.8,0.38329911,0,0,0,TRUCK,2,M,A,4
2.27,0.257357974,0,0,0,SEDAN,1,F,F,4
3.91,0.643394935,1,1,1086.48,UTE,1,M,E,3
4.96,0.711841205,0,0,0,STNWG,1,M,C,5
1.28,0.093086927,0,0,0,STNWG,3,M,C,6
0.73,0.985626283,0,0,0,HBACK,3,F,D,5
1.49,0.736481862,0,0,0,HBACK,3,M,A,5
1.15,0.733744011,0,0,0,HBACK,3,M,A,4
0.37,0.733744011,0,0,0,SEDAN,4,M,B,1
1.17,0.733744011,0,0,0,SEDAN,3,M,C,3
1.74,0.733744011,0,0,0,SEDAN,2,F,A,6
1.14,0.536618754,0,0,0,SEDAN,3,F,D,1
1.45,0.733744011,0,0,0,TRUCK,4,M,E,3
1.29,0.476386037,0,0,0,SEDAN,3,F,A,5
2.66,0.999315537,0,0,0,TRUCK,3,M,F,2
1.54,0.377823409,0,0,0,SEDAN,2,M,D,2
2.06,0.662559891,0,0,0,SEDAN,1,F,C,3
1.68,0.331279945,0,0,0,HBACK,2,F,A,2
2.79,0.640657084,0,0,0,SEDAN,1,F,E,3
1.84,0.668035592,0,0,0,HBACK,2,F,C,5
2.35,0.331279945,0,0,0,HBACK,2,F,A,3
1.44,0.1724846,0,0,0,UTE,3,M,E,5
1.01,0.331279945,0,0,0,STNWG,4,M,E,1
1.39,0.249144422,0,0,0,HBACK,2,M,A,5
5.805,0.331279945,0,0,0,HDTOP,1,M,A,5
1.79,0.249144422,0,0,0,TRUCK,3,M,E,6
1.5,0.249144422,0,0,0,HBACK,2,M,B,6
0.88,0.249144422,0,0,0,SEDAN,3,F,C,3
3.04,0.750171116,0,0,0,STNWG,3,F,C,5
1.61,0.668035592,0,0,0,HBACK,1,F,A,2
1.29,0.969199179,0,0,0,SEDAN,3,F,D,6
0.76,0.271047228,0,0,0,HBACK,3,M,C,2
1.09,0.358658453,0,0,0,HBACK,3,M,C,4
0.95,0.985626283,1,1,264.4499998,SEDAN,4,F,C,3
1.35,0.377823409,0,0,0,HBACK,1,F,B,3
1.14,0.262833676,0,0,0,HBACK,4,F,C,4
1.82,0.531143053,0,0,0,HBACK,2,F,F,3
2.099,0.996577687,1,1,544.0499992,SEDAN,1,M,C,2
1.6143,0.640657084,0,0,0,HBACK,1,M,A,4
3.299,0.996577687,0,0,0,STNWG,1,M,A,3
3.02,0.470910335,0,0,0,STNWG,3,F,E,2
1.97,0.640657084,0,0,0,SEDAN,2,F,A,6
1.36,0.246406571,0,0,0,HBACK,1,F,C,6
0.84,0.246406571,0,0,0,HBACK,3,F,C,6
1.51,0.246406571,0,0,0,HDTOP,4,F,A,4
0.38,0.246406571,0,0,0,HBACK,4,F,A,4
1.36,0.246406571,0,0,0,HBACK,3,F,C,6
1.29,0.752908967,0,0,0,SEDAN,3,F,D,3
1.06,0.246406571,0,0,0,SEDAN,3,M,A,3
0.52,0.254620123,0,0,0,SEDAN,4,M,A,2
2.15,0.741957563,0,0,0,SEDAN,2,M,A,2
1.5,0.744695414,1,1,1125.49,HBACK,4,M,A,4
1.36,0.999315537,0,0,0,HBACK,2,F,C,4
1.6143,0.637919233,0,0,0,HBACK,1,F,D,4
0.66,0.440793977,0,0,0,SEDAN,4,F,C,3
0.35,0.728268309,0,0,0,SEDAN,4,M,A,6
0.44,0.161533196,0,0,0,SEDAN,4,M,A,5
0.59,0.728268309,0,0,0,HBACK,4,M,C,5
2.19,0.999315537,0,0,0,TRUCK,4,M,E,2
2.5,0.558521561,0,0,0,STNWG,3,M,F,4
0.79,0.473648186,1,1,762.7299995,HBACK,3,M,C,5
1.38,0.328542095,0,0,0,STNWG,4,M,C,3
2.78,0.120465435,0,0,0,STNWG,1,M,E,3
1.45,0.999315537,0,0,0,TRUCK,4,M,F,3
1.34,0.443531828,0,0,0,HBACK,2,F,F,4
3.53,0.65982204,0,0,0,SEDAN,1,M,A,6
2.36,0.449007529,0,0,0,HBACK,2,F,B,4
0.93,0.561259411,1,2,553.77,HBACK,3,M,A,4
1.22,0.120465435,0,0,0,UTE,4,M,A,2
1.86,0.372347707,0,0,0,SEDAN,2,M,A,2
1.26,0.495550993,0,0,0,HBACK,2,F,A,3
2.21,0.027378508,0,0,0,STNWG,2,F,C,3
3.85,0.027378508,0,0,0,STNWG,1,M,C,5
3.43,0.021902806,0,0,0,UTE,1,M,A,4
1.03,0.438056126,0,0,0,SEDAN,3,F,C,4
1.82,0.120465435,0,0,0,SEDAN,2,M,A,4
4.75,0.637919233,0,0,0,TRUCK,1,F,F,4
1.73,0.027378508,0,0,0,SEDAN,1,M,C,4
0.5,0.021902806,0,0,0,STNWG,4,M,A,3
0.77,0.021902806,0,0,0,SEDAN,4,F,A,6
2.41,0.024640657,0,0,0,STNWG,3,M,A,3
1.45,0.97467488,0,0,0,TRUCK,4,F,F,2
2.08,0.339493498,0,0,0,SEDAN,1,F,C,2
4.31,0.027378508,0,0,0,STNWG,1,F,A,6
1.85,0.988364134,0,0,0,HBACK,2,M,A,5
0.38,0.97467488,0,0,0,SEDAN,4,F,B,3
3.61,0.120465435,1,1,4031.239998,UTE,1,M,E,2
1.5,0.65982204,0,0,0,HBACK,1,M,A,3
0.51,0.369609856,0,0,0,HBACK,4,M,A,2
1.63,0.616016427,0,0,0,HBACK,4,F,A,3
1.79,0.057494867,0,0,0,STNWG,2,F,D,6
1.63,0.733744011,0,0,0,SEDAN,2,F,B,1
1.51,0.741957563,0,0,0,SEDAN,2,F,C,2
3.47,0.194387406,0,0,0,STNWG,3,M,E,3
1.33,0.440793977,0,0,0,SEDAN,2,F,C,3
2.02,0.714579055,0,0,0,HDTOP,3,M,A,2
2.04,0.369609856,0,0,0,SEDAN,1,M,C,4
0.45,0.804928131,0,0,0,HBACK,4,F,A,1
1.42,0.955509925,0,0,0,HBACK,3,F,A,2
0.46,0.635181383,0,0,0,SEDAN,4,M,C,4
1.05,0.024640657,0,0,0,HBACK,2,M,D,5
1.93,0.635181383,0,0,0,STNWG,2,F,C,2
1.29,0.985626283,0,0,0,SEDAN,3,M,A,4
0.44,0.191649555,0,0,0,SEDAN,4,M,D,3
2.41,0.098562628,0,0,0,SEDAN,1,F,A,6
1.549,0.147843943,0,0,0,HBACK,1,F,C,6
3.63,0.657084189,0,0,0,STNWG,1,F,D,6
1.79,0.019164956,0,0,0,HBACK,1,F,B,6
1.31,0.342231348,0,0,0,STNWG,4,M,B,3
1.86,0.635181383,0,0,0,HBACK,1,F,C,2
1.22,0.041067762,0,0,0,HDTOP,4,M,F,2
1.71,0.342231348,0,0,0,SEDAN,2,F,A,1
1.08,0.366872006,0,0,0,UTE,4,M,C,1
0.9,0.599589322,1,1,228.3999939,HBACK,3,M,B,1
1.44,0.342231348,0,0,0,HBACK,2,M,C,2
0.56,0.958247776,0,0,0,HBACK,4,F,A,3
2.71,0.041067762,0,0,0,STNWG,1,F,A,3
1.28,0.985626283,0,0,0,HDTOP,4,M,B,1
2.17,0.202600958,0,0,0,HDTOP,3,M,D,2
4.01,0.985626283,1,1,2954.969994,STNWG,1,M,B,4
1.28,0.438056126,0,0,0,HBACK,2,M,C,4
1.6,0.802190281,0,0,0,SEDAN,3,M,B,4
2.27,0.112251882,0,0,0,UTE,3,F,B,2
2.61,0.802190281,0,0,0,UTE,2,M,D,1
2.04,0.164271047,0,0,0,STNWG,3,F,F,5
2.58,0.982888433,0,0,0,SEDAN,2,M,D,5
1.52,0.999315537,0,0,0,STNWG,4,F,F,2
1.78,0.930869268,1,1,353.77,HBACK,2,F,B,4
2.05,0.038329911,0,0,0,SEDAN,2,M,A,5
1.19,0.980150582,1,1,875.0499992,HBACK,2,M,A,6
1.33,0.982888433,1,1,6498.849991,HBACK,3,F,A,2
3.25,0.62422998,0,0,0,SEDAN,1,F,B,4
2.05,0.114989733,0,0,0,SEDAN,1,M,F,1
2.5,0.657084189,0,0,0,HDTOP,1,F,B,1
4.08,0.109514032,0,0,0,STNWG,2,F,E,3
2.51,0.229979466,0,0,0,STNWG,3,M,B,3
1.19,0.342231348,0,0,0,HDTOP,4,F,C,4
1.76,0.643394935,0,0,0,STNWG,3,F,B,2
0.99,0.657084189,0,0,0,TRUCK,3,F,C,3
5.85,0.221765914,0,0,0,SEDAN,1,F,D,6
1.88,0.24366872,0,0,0,HBACK,1,F,B,5
1.99,0.273785079,0,0,0,SEDAN,1,F,C,4
2.01,0.24366872,0,0,0,UTE,3,F,C,5
2.2,0.509240246,0,0,0,STNWG,3,M,D,5
1.79,0.24366872,0,0,0,SEDAN,2,M,A,4
0.79,0.290212183,0,0,0,HBACK,3,F,B,4
1.37,0.980150582,0,0,0,SEDAN,3,F,C,4
0.85,0.62696783,0,0,0,UTE,3,M,C,3
0.81,0.24366872,0,0,0,SEDAN,3,F,D,4
1.63,0.755646817,0,0,0,UTE,3,M,B,2
1.76,0.24366872,0,0,0,HBACK,1,F,A,4
0.42,0.654346338,0,0,0,HBACK,4,M,C,6
2.92,0.268309377,0,0,0,SEDAN,1,F,B,2
3.47,0.999315537,0,0,0,HBACK,2,M,C,3
1.53,0.79945243,0,0,0,UTE,3,M,B,2
2.5,0.038329911,0,0,0,SEDAN,1,M,B,5
2.3,0.62422998,0,0,0,UTE,3,F,D,2
1.65,0.714579055,1,1,443.0499997,SEDAN,2,M,A,3
0.78,0.240930869,0,0,0,HBACK,3,F,A,5
2.77,0.240930869,0,0,0,STNWG,3,M,B,3
1.03,0.240930869,0,0,0,SEDAN,3,F,A,5
0.77,0.79945243,0,0,0,HBACK,3,F,A,2
0.5,0.980150582,0,0,0,SEDAN,4,M,A,2
1.61,0.361396304,0,0,0,HBACK,2,F,C,6
1.22,0.654346338,0,0,0,SEDAN,3,F,A,3
1.75,0.722792608,0,0,0,SEDAN,2,M,C,6
1.05,0.722792608,0,0,0,HBACK,3,F,B,3
2.05,0.654346338,0,0,0,SEDAN,1,F,C,3
4.7,0.722792608,0,0,0,STNWG,1,M,C,4
0.71,0.722792608,0,0,0,HBACK,4,F,D,3
0.98,0.722792608,0,0,0,SEDAN,3,M,B,4
1.98,0.27652293,0,0,0,SEDAN,2,F,C,3
0.44,0.424366872,0,0,0,SEDAN,4,F,C,4
5.72,0.361396304,0,0,0,SEDAN,1,M,B,5
4.02,0.654346338,0,0,0,STNWG,3,M,C,3
0.7,0.993839836,0,0,0,STNWG,4,M,C,2
1.549,0.980150582,0,0,0,HBACK,1,F,B,3
1.4,0.060232717,0,0,0,HBACK,3,F,A,2
0.74,0.544832307,0,0,0,SEDAN,4,F,C,3
1.56,0.980150582,0,0,0,SEDAN,1,M,C,4
3.4565,0.221765914,0,0,0,UTE,1,M,B,1
0.53,0.082135524,0,0,0,HBACK,4,M,B,3
1.29,0.060232717,0,0,0,TRUCK,3,M,E,4
0.31,0.722792608,0,0,0,HBACK,4,F,D,4
2.4,0.060232717,0,0,0,STNWG,3,M,C,4
3.144,0.62422998,0,0,0,STNWG,1,F,A,3
2.03,0.271047228,0,0,0,STNWG,2,M,E,2
0.81,0.128678987,0,0,0,HBACK,3,F,C,5
1.1,0.432580424,0,0,0,SEDAN,3,F,E,6
1.4,0.432580424,0,0,0,STNWG,3,F,D,6
1.32,0.429842574,0,0,0,SEDAN,3,F,B,3
0.71,0.427104723,0,0,0,SEDAN,4,M,E,4
2.32,0.427104723,0,0,0,SEDAN,3,F,B,3
1.91,0.432580424,0,0,0,STNWG,3,M,C,3
1.26,0.394250513,0,0,0,HBACK,2,M,C,4
1.01,0.030116359,0,0,0,HBACK,3,F,B,2
1.18,0.432580424,0,0,0,SEDAN,3,F,D,3
0.79,0.429842574,0,0,0,HBACK,3,F,A,4
0.41,0.432580424,0,0,0,HBACK,4,F,C,4
0.86,0.429842574,0,0,0,HBACK,3,F,A,4
1.25,0.210814511,0,0,0,SEDAN,3,F,E,4
2.92,0.317590691,0,0,0,STNWG,3,M,A,5
2.07,0.41615332,0,0,0,HDTOP,3,M,E,5
3.22,0.229979466,0,0,0,STNWG,2,M,A,4
1.62,0.429842574,0,0,0,SEDAN,3,F,C,3
1.01,0.429842574,0,0,0,SEDAN,3,M,B,5
1.27,0.060232717,0,0,0,HBACK,3,F,C,4
1.3,0.572210815,0,0,0,SEDAN,3,F,A,3
1.72,0.016427105,0,0,0,SEDAN,2,M,D,5
1.43,0.016427105,0,0,0,HBACK,3,M,B,4
2.64,0.071184121,0,0,0,UTE,3,F,C,2
1.74,0.120465435,0,0,0,STNWG,4,F,C,2
1.51,0.013689254,0,0,0,HBACK,1,M,C,3
3.61,0.013689254,0,0,0,UTE,1,M,D,3
1.64,0.271047228,0,0,0,HBACK,2,M,E,3
1.2,0.060232717,0,0,0,SEDAN,3,F,E,4
2.01,0.651608487,0,0,0,SEDAN,1,F,E,3
3.94,0.358658453,0,0,0,STNWG,2,F,B,4
2.15,0.358658453,0,0,0,SEDAN,1,M,B,4
2.75,0.358658453,1,1,200,STNWG,1,F,B,4
2.27,0.34770705,0,0,0,STNWG,3,M,F,3
3.72,0.353182752,0,0,0,STNWG,2,M,D,3
1.86,0.725530459,0,0,0,SEDAN,2,F,C,3
0.51,0.449007529,0,0,0,HBACK,4,F,D,3
2.99,0.424366872,0,0,0,STNWG,2,F,C,6
1.7,0.429842574,0,0,0,STNWG,4,M,B,5
1.55,0.424366872,0,0,0,HBACK,3,F,D,6
0.95,0.424366872,0,0,0,STNWG,4,M,C,2
1.81,0.640657084,1,1,532.9299994,HBACK,2,M,C,2
0.71,0.010951403,0,0,0,SEDAN,4,M,C,4
0.5,0.971937029,0,0,0,HBACK,4,M,C,6
1.15,0.640657084,1,1,215.3999939,HBACK,4,M,A,4
3.75,0.640657084,1,1,389.9499998,TRUCK,2,M,E,3
1.46,0.358658453,0,0,0,HBACK,2,F,C,3
1,0.34770705,0,0,0,SEDAN,3,F,B,4
2.54,0.621492129,0,0,0,STNWG,3,F,F,2
1.37,0.531143053,1,1,200,HBACK,1,F,B,4
0.55,0.577686516,0,0,0,HBACK,4,F,D,5
0.76,0.648870637,0,0,0,HBACK,3,F,A,2
1.82,0.421629021,0,0,0,STNWG,4,M,D,1
0.93,0.969199179,0,0,0,HBACK,3,F,C,1
1.59,0.629705681,0,0,0,STNWG,4,M,A,6
2.97,0.421629021,0,0,0,STNWG,1,F,A,5
0.75,0.421629021,0,0,0,HBACK,3,M,D,6
0.41,0.147843943,0,0,0,HBACK,4,F,D,5
1.54,0.999315537,0,0,0,TRUCK,4,M,A,3
1.26,0.999315537,0,0,0,HBACK,2,F,A,3
1.25,0.988364134,0,0,0,SEDAN,4,M,B,5
0.65,0.010951403,0,0,0,HBACK,3,F,A,4
0.29,0.273785079,1,1,3081.62999,SEDAN,4,M,A,4
1.32,0.421629021,0,0,0,SEDAN,3,M,B,3
1.5,0.421629021,0,0,0,HBACK,1,M,C,4
1.05,0.421629021,0,0,0,HBACK,3,F,D,5
1.04,0.019164956,0,0,0,HBACK,3,F,A,2
1.86,0.971937029,0,0,0,HBACK,2,F,C,3
1.24,0.019164956,0,0,0,HBACK,1,F,C,4
1.3,0.999315537,0,0,0,HBACK,2,F,A,4
1.58,0.966461328,0,0,0,SEDAN,3,F,D,3
0.43,0.999315537,0,0,0,SEDAN,4,F,A,4
3.38,0.052019165,0,0,0,SEDAN,3,F,C,4
2.33,0.350444901,0,0,0,STNWG,3,M,A,2
0.86,0.030116359,0,0,0,SEDAN,4,M,C,3
0.8,0.618754278,1,1,6224.039993,HBACK,3,F,D,3
0.98,0.071184121,0,0,0,UTE,4,M,C,1
2.02,0.618754278,0,0,0,HDTOP,2,F,D,2
2.64,0.643394935,0,0,0,STNWG,3,M,B,2
3.78,0.722792608,0,0,0,SEDAN,3,M,C,5
2.998,0.27652293,0,0,0,SEDAN,1,F,C,3
0.45,0.049281314,0,0,0,SEDAN,4,F,B,3
8.47,0.054757016,0,0,0,SEDAN,2,M,C,3
1.66,0.049281314,0,0,0,STNWG,2,F,B,2
1.68,0.421629021,0,0,0,SEDAN,2,M,A,4
1.41,0.421629021,0,0,0,UTE,3,M,F,3
6.16,0.344969199,0,0,0,STNWG,1,F,A,5
1.31,0.306639288,0,0,0,STNWG,4,M,C,5
2.7,0.717316906,0,0,0,STNWG,2,F,C,4
0.65,0.720054757,0,0,0,SEDAN,4,F,B,3
1.22,0.093086927,0,0,0,HBACK,3,F,A,5
2.7,0.714579055,0,0,0,STNWG,1,F,B,3
3.21,0.717316906,0,0,0,STNWG,1,F,B,4
0.6,0.720054757,0,0,0,SEDAN,4,M,E,5
1.28,0.714579055,0,0,0,SEDAN,3,F,A,4
3.23,0.720054757,0,0,0,STNWG,1,F,A,4
2.43,0.714579055,0,0,0,SEDAN,1,M,C,3
2.26,0.97467488,0,0,0,SEDAN,1,M,B,4
1.72,0.714579055,0,0,0,HBACK,2,F,D,3
1.05,0.714579055,0,0,0,STNWG,3,F,C,5
2.18,0.714579055,0,0,0,SEDAN,2,F,A,4
4.19,0.588637919,0,0,0,STNWG,1,F,D,3
0.55,0.27926078,0,0,0,HBACK,4,F,C,5
3.59,0.648870637,0,0,0,UTE,1,M,A,2
1.68,0.470910335,0,0,0,STNWG,4,M,E,2
1.83,0.024640657,0,0,0,STNWG,3,F,A,2
1.13,0.350444901,0,0,0,STNWG,3,F,D,4
0.99,0.90349076,0,0,0,HBACK,3,F,A,2
3.02,0.501026694,0,0,0,UTE,2,M,B,1
2.56,0.714579055,0,0,0,SEDAN,2,M,E,4
1.39,0.284736482,0,0,0,HBACK,2,M,A,2
2.099,0.952772074,0,0,0,HBACK,1,M,C,3
1.32,0.049281314,0,0,0,SEDAN,3,F,B,3
2.77,0.095824778,0,0,0,STNWG,2,M,B,5
1.5,0.714579055,0,0,0,HBACK,3,F,A,3
1.35,0.232717317,0,0,0,HBACK,1,M,A,6
0.67,0.238193019,0,0,0,SEDAN,4,M,A,6
2.31,0.284736482,0,0,0,STNWG,4,M,A,3
1.52,0.238193019,0,0,0,HBACK,3,F,F,4
1.67,0.517453799,0,0,0,STNWG,2,M,E,5
1.19,0.238193019,0,0,0,UTE,4,M,D,3
2.92,0.219028063,0,0,0,STNWG,1,F,B,3
0.97,0.235455168,0,0,0,SEDAN,3,F,D,3
1.34,0.232717317,0,0,0,SEDAN,3,M,B,4
0.89,0.238193019,0,0,0,HBACK,3,F,A,4
1.49,0.235455168,0,0,0,HBACK,1,F,B,5
0.39,0.711841205,0,0,0,SEDAN,4,F,D,3
1.25,0.238193019,0,0,0,UTE,4,F,C,2
0.93,0.711841205,0,0,0,SEDAN,3,F,E,4
1.86,0.711841205,0,0,0,SEDAN,2,F,A,3
